Wavelength [nm],Lampe Halogene #0,DEL #2,Bulbe Halogen  #3,DEL #2,Fluorescent tourbillon,DEL Chandelier,Fluorescent Philipps,Globe incandescent,
791.693,6126.84,213.33,28391.5,67.58,160.25,385.87,99.67,27761.41,
791.874,6155.51,104.79,28518.48,141.31,217.6,441.17,85.33,27482.89,
792.054,6190.33,211.28,28981.32,280.57,403.96,557.9,296.27,27630.34,
792.235,6354.16,219.47,29003.85,208.89,393.72,451.41,236.88,26946.32,
792.416,5958.91,90.45,28831.82,69.63,174.59,338.77,79.19,27237.13,
792.597,5790.97,102.74,28756.04,75.77,195.07,398.16,83.28,26770.19,
792.778,5876.99,166.23,29175.87,182.27,229.88,375.63,175.44,27126.54,
792.958,6022.39,147.8,28727.37,120.83,315.9,457.55,111.96,26653.46,
793.139,5942.52,172.37,28878.92,157.69,324.09,389.97,118.1,26555.16,
793.32,5983.48,78.16,28467.28,169.98,313.85,361.3,122.2,26440.47,
793.5,5829.88,47.44,28147.79,59.39,641.53,275.28,247.12,26555.16,
793.681,5940.47,178.51,27797.59,221.18,1712.61,381.78,742.73,26495.77,
793.862,5911.8,170.32,27299.94,88.06,3467.72,349.01,1291.59,26202.91,
794.042,5784.83,153.94,27027.56,149.5,5087.67,346.96,1697.08,25692.96,
794.223,5774.59,20.82,26562.67,18.43,6697.37,310.1,2094.39,25735.97,
794.404,5645.57,123.22,25464.96,92.16,8706.43,234.32,2790.7,25596.71,
794.584,5661.95,49.49,25557.11,75.77,10768.73,209.75,3325.22,25490.21,
794.765,5442.82,104.79,25679.99,163.84,12894.52,306,3964.18,25240.36,
794.945,5354.76,131.41,26255.47,124.93,15399.19,340.82,4900.11,25473.83,
795.126,5557.5,201.04,26503.28,176.13,16206.09,269.14,5448.96,25402.15,
795.306,5520.64,254.29,26990.69,188.41,16072.97,334.67,5512.45,25819.94,
795.487,5281.03,74.07,26501.23,106.49,15452.44,250.71,5162.25,25174.83,
795.667,5252.36,82.26,27019.36,143.36,14106.92,267.09,4744.46,25756.45,
795.848,5201.16,129.36,26237.04,94.21,13132.09,312.14,4519.18,25006.89,
796.028,5207.3,158.03,26310.77,114.69,11551.06,316.24,4171.03,25129.77,
796.209,5207.3,160.08,25991.28,79.87,10709.34,308.05,3738.91,25170.73,
796.389,5047.56,180.56,25948.28,147.45,9234.8,303.95,3376.42,25525.03,
796.57,5162.25,135.51,25135.23,102.4,8190.34,328.53,3069.22,25072.43,
796.75,5197.06,43.35,26091.63,108.54,7418.25,228.18,2751.79,25137.96,
796.93,5184.77,207.19,26142.83,116.73,6533.53,299.86,2688.3,24982.32,
797.111,4887.82,63.83,25899.12,141.31,6125.99,295.76,2413.87,24660.79,
797.291,4953.35,166.23,25120.9,81.92,5491.12,269.14,2286.9,24871.73,
797.471,5242.12,160.08,25548.92,143.36,5032.37,385.87,2026.81,24718.13,
797.652,5070.09,98.64,24856.71,163.84,3873.22,240.47,1584.45,24390.45,
797.832,4881.67,69.97,25847.93,96.25,3031.51,213.84,1232.19,24896.3,
798.012,5090.57,160.08,25434.24,90.11,2296.28,406.35,1078.6,24851.25,
798.192,4992.27,-3.75,25337.98,106.49,1556.97,265.04,675.15,24222.52,
798.373,5043.46,49.49,25432.19,14.34,1137.13,199.51,370,24146.75,
798.553,5022.98,82.26,26146.93,122.88,915.95,262.99,374.1,24324.92,
798.733,4920.59,127.32,25665.66,145.41,758.26,279.38,300.37,24273.72,
798.913,4877.58,20.82,25385.08,73.73,535.03,189.27,255.31,24150.84,
799.093,4908.3,20.82,24985.73,18.43,614.9,230.23,152.92,24075.07,
799.274,4830.48,147.8,25092.23,219.13,719.35,265.04,283.99,24156.99,
799.454,4846.86,78.16,25065.6,126.97,1128.94,289.62,511.31,23737.15,
799.634,4738.32,233.81,25028.74,98.3,2116.06,340.82,908.62,24208.19,
799.814,5059.85,235.86,24852.61,159.74,3299.79,373.58,1350.98,23796.54,
799.994,4805.9,141.65,25858.17,215.04,4483.52,285.52,1656.12,23968.57,
800.174,4719.89,110.93,25942.13,75.77,6175.14,318.29,2049.33,23685.95,
800.354,4734.22,137.56,26298.48,102.4,8769.91,250.71,2860.33,24032.06,
800.534,4822.28,41.3,25481.34,2.05,12224.84,144.21,4011.29,23804.74,
800.714,4941.07,155.99,25675.9,98.3,15806.73,306,5373.19,23628.61,
800.894,4685.07,29.01,25116.8,10.24,18387.18,224.08,5793.02,23542.6,
801.074,4793.61,10.58,25598.07,40.96,20340.94,203.6,6657.26,23386.95,
801.254,4580.62,37.2,25116.8,63.49,22356.14,152.4,7613.67,23640.9,
801.434,5055.75,219.47,25276.54,225.28,24279.18,285.52,8318.17,23534.4,
801.614,4711.69,55.64,25333.89,34.82,25426.04,246.61,8916.17,22993.74,
801.794,4646.16,82.26,25501.82,98.3,25034.88,170.83,8918.22,23216.97,
801.974,5922.04,1294.66,26439.79,1327.08,24025.23,1637.18,10015.93,24843.06,
802.154,4674.83,33.11,25036.93,73.73,20875.46,226.13,7707.87,23223.11,
802.334,4760.84,137.56,24047.76,212.99,19290.33,260.95,7259.37,23120.71,
802.514,4525.33,49.49,23310.49,26.62,17395.96,109.4,6679.79,23190.34,
802.693,4611.34,10.58,22544.55,79.87,15325.46,234.32,6051.06,22680.4,
802.873,4500.75,-1.71,22763.68,96.25,14119.21,148.31,5457.15,22598.48,
803.053,4601.1,217.43,23042.21,180.22,12847.42,330.58,5170.44,22571.86,
803.233,4543.76,76.12,23070.88,114.69,11385.17,211.79,4812.04,22418.26,
803.413,4482.32,115.03,23210.14,104.45,10568.03,209.75,4285.72,22264.66,
803.592,4459.79,92.5,23515.29,4.1,9529.71,236.37,3966.23,22152.02,
803.772,4611.34,29.01,23435.42,83.97,8268.16,187.22,3759.39,22045.53,
803.952,4629.77,69.97,24088.72,106.49,7614.86,291.66,3362.08,22487.89,
804.131,4480.27,24.92,23707.8,96.25,6357.41,160.59,2862.38,22235.99,
804.311,4683.02,121.17,23875.73,131.07,5388.72,293.71,2379.06,22311.77,
804.491,4666.64,147.8,23888.02,174.08,4219.33,275.28,2086.2,22225.75,
804.67,4578.58,26.96,23781.53,22.53,3097.04,183.12,1371.46,22070.11,
804.85,4545.81,-5.8,23957.65,67.58,2210.27,168.79,1045.83,22014.81,
805.03,4590.86,160.08,24400.01,188.41,1604.07,215.89,867.66,22356.82,
805.209,4642.06,88.4,23681.17,59.39,1327.6,297.81,673.1,21992.28,
805.389,4539.66,22.87,23650.46,65.54,821.75,121.68,394.58,21773.15,
805.568,4527.38,106.84,23685.27,63.49,778.74,140.12,304.46,22156.12,
805.748,4488.46,65.88,23871.64,108.54,647.67,181.07,267.6,21756.77,
805.928,4404.5,115.03,23201.95,71.68,571.9,197.46,234.83,21451.62,
806.107,4506.9,110.93,23605.4,116.73,512.5,232.27,277.84,21738.33,
806.287,4345.11,121.17,22651.05,106.49,463.35,176.98,288.08,21300.07,
806.466,4502.8,104.79,22948,96.25,444.92,230.23,259.41,21717.86,
806.646,4463.89,49.49,22597.8,75.77,360.95,170.83,191.83,21259.11,
806.825,4601.1,117.08,22673.57,122.88,473.59,84.82,189.78,21418.85,
807.004,4357.39,143.7,22837.41,30.72,436.73,201.55,140.63,21474.15,
807.184,4302.1,129.36,22829.22,174.08,416.25,166.74,126.29,21193.58,
807.363,4300.05,137.56,22448.3,67.58,430.59,205.65,351.57,21273.45,
807.543,4398.35,96.6,22757.54,98.3,272.89,183.12,150.87,21400.42,
807.722,4144.41,39.25,22780.07,24.58,356.86,52.05,138.58,20904.81,
807.901,4455.7,108.88,22925.47,157.69,436.73,248.66,249.17,21111.66,
808.081,4470.03,174.42,22468.78,122.88,426.49,240.47,245.07,20898.67,
808.26,4142.36,6.49,22313.13,-34.82,252.41,68.44,54.61,20740.97,
808.439,4377.87,127.32,21528.76,106.49,385.53,179.03,226.64,20560.75,
808.619,4398.35,65.88,21868.72,10.24,385.53,205.65,208.21,20818.8,
808.798,4273.43,69.97,22102.19,79.87,465.4,230.23,181.59,20403.06,
808.977,4332.82,98.64,22472.87,32.77,686.58,170.83,236.88,20706.16,
809.156,4615.44,137.56,23015.58,145.41,1473,203.6,673.1,20870,
809.336,4453.65,33.11,23187.61,73.73,2959.83,240.47,1166.66,20538.23,
809.515,4277.52,147.8,23077.02,131.07,5151.15,240.47,1928.5,20648.82,
809.694,4316.44,-44.71,22741.16,-40.96,7270.8,138.07,2401.58,20372.34,
809.873,4035.86,45.4,22677.67,-6.14,9251.19,133.97,2997.54,20523.89,
810.052,4359.44,106.84,22694.05,49.15,12192.07,127.83,3945.75,20433.78,
810.231,4304.15,184.66,22048.94,114.69,16066.83,156.5,5227.78,20595.57,
810.411,4326.68,98.64,21915.83,88.06,22349.99,140.12,7507.17,20407.16,
810.59,4195.61,153.94,21774.52,169.98,29155.4,232.27,9764.03,20251.51,
810.769,4267.28,96.6,22059.18,124.93,34674.67,168.79,11642.02,20353.91,
810.948,4328.72,131.41,21221.56,73.73,38154.17,232.27,12561.56,20360.05,
811.127,4220.18,-26.28,21022.91,-94.21,42950.51,195.41,14079.1,19809.15,
811.306,4185.37,61.78,20498.63,57.34,48500.51,129.88,15834.21,20095.86,
811.485,4293.91,-5.8,20605.13,32.77,53645.01,154.45,17804.36,19577.73,
811.664,4472.08,98.64,21196.99,114.69,56901.28,279.38,19430.44,20224.89,
811.843,4269.33,65.88,21526.71,43.01,55975.59,125.78,19242.03,19997.56,
812.022,4404.5,94.55,21213.37,112.64,50315.01,191.31,17415.24,19501.95,
812.201,4373.78,24.92,21340.35,-14.34,45629.26,131.92,15998.05,19868.54,
812.38,4281.62,6.49,20658.37,47.1,41428.87,90.96,14736.5,19526.53,
812.559,4267.28,-1.71,20981.95,38.91,37515.2,84.82,13679.75,19440.51,
812.737,4300.05,143.7,20586.69,110.59,33765.37,219.99,12350.62,19299.2,
812.916,4388.11,-32.43,21276.86,-43.01,31301.67,11.09,11666.6,19448.71,
813.095,4242.71,20.82,20527.3,22.53,27848.79,144.21,10697.91,19153.8,
813.274,4353.3,88.4,20951.23,167.93,26536.04,138.07,10396.85,19344.26,
813.453,4273.43,84.31,20869.31,65.54,24240.27,219.99,9413.83,19139.46,
813.632,4424.98,172.37,21498.04,110.59,22356.14,152.4,8844.49,19530.62,
813.811,4300.05,108.88,20732.1,149.5,20502.73,176.98,8273.11,19035.02,
813.989,4177.17,-34.47,20711.62,-71.68,18944.22,109.4,7654.62,18961.29,
814.168,4234.52,131.41,20385.99,51.2,17367.29,248.66,7009.51,18889.61,
814.347,4281.62,-52.91,20541.64,69.63,15253.78,66.39,6253.81,18807.69,
814.526,4228.37,39.25,19943.63,104.45,12079.43,82.77,5223.69,18750.35,
814.704,4238.61,131.41,19591.38,215.04,9286,154.45,4134.17,18985.86,
814.883,4218.13,168.27,19079.39,20.48,6601.12,254.8,3030.31,18625.42,
815.062,4220.18,37.2,18976.99,-16.38,4436.41,82.77,2043.19,18834.32,
815.24,4281.62,33.11,18878.69,69.63,3156.43,271.19,1459.52,18815.88,
815.419,4113.69,-20.14,18933.98,43.01,2111.97,107.35,937.29,18443.15,
815.598,4216.09,20.82,18972.89,59.39,1608.17,201.55,673.1,18619.28,
815.776,4164.89,-44.71,19710.16,-32.77,944.63,31.57,433.49,18525.07,
815.955,4117.78,86.36,19421.4,133.12,963.06,170.83,482.64,18334.61,
816.133,4037.91,4.44,20183.24,51.2,647.67,-3.24,200.02,18490.26,
816.312,4218.13,61.78,20355.27,59.39,670.2,203.6,249.17,18635.66,
816.49,4128.02,12.63,19890.38,18.43,549.37,140.12,212.31,18420.63,
816.669,4263.19,41.3,19603.67,104.45,526.84,101.2,226.64,18344.85,
816.847,4195.61,12.63,19568.85,38.91,485.88,119.64,144.72,18307.99,
817.026,4072.73,53.59,19761.36,94.21,393.72,197.46,148.82,18430.87,
817.204,4136.21,6.49,19286.23,98.3,375.29,70.48,140.63,17906.59,
817.383,4115.73,18.77,19392.73,116.73,336.38,39.76,197.97,18092.95,
817.561,4033.82,-28.33,19298.52,-18.43,250.36,105.3,161.11,18170.77,
817.74,4257.04,-34.47,19079.39,43.01,365.05,115.54,220.5,17890.2,
817.918,4148.5,12.63,19069.15,61.44,309.76,166.74,124.24,18084.76,
818.097,4044.06,57.68,18710.75,-2.05,301.56,33.62,161.11,17984.41,
818.275,4285.72,90.45,18886.88,-22.53,276.99,93.01,50.52,18023.32,
818.453,4121.88,47.44,18335.98,43.01,317.95,119.64,177.49,17707.93,
818.632,4277.52,88.4,18573.54,110.59,285.18,113.49,152.92,17636.25,
818.81,4105.49,6.49,18614.5,73.73,182.78,129.88,42.32,17808.28,
818.988,4121.88,4.44,18325.74,47.1,211.45,41.81,19.8,18043.8,
819.167,4134.17,82.26,17723.63,2.05,186.88,54.1,52.56,17531.81,
819.345,3986.71,49.49,17971.44,43.01,240.12,138.07,159.06,17591.2,
819.523,4058.39,20.82,18155.75,-32.77,127.49,93.01,-6.83,17286.05,
819.701,4134.17,61.78,17742.07,155.65,190.97,90.96,103.76,17552.29,
819.879,4209.94,57.68,17930.48,71.68,178.69,170.83,93.52,17388.45,
820.058,4134.17,45.4,17768.69,83.97,236.03,35.67,62.8,17181.6,
820.236,3933.47,78.16,17647.86,-16.38,246.27,129.88,122.2,17294.24,
820.414,4117.78,65.88,17486.07,75.77,152.06,88.92,152.92,17269.67,
820.592,3968.28,8.53,17733.87,45.06,170.49,11.09,62.8,17249.19,
820.77,4109.59,-9.9,17746.16,81.92,225.79,66.39,81.24,17068.97,
820.948,4173.08,-50.86,17803.5,24.58,150.01,74.58,87.38,16884.65,
821.127,4115.73,-3.75,18227.43,-2.05,154.11,133.97,44.37,17195.94,
821.305,4244.76,29.01,17815.79,-6.14,215.55,136.02,46.42,17028.01,
821.483,4060.44,-20.14,18022.64,-26.62,131.58,72.53,71,17261.48,
821.661,4279.57,92.5,17805.55,112.64,221.69,117.59,183.63,16829.35,
821.839,4119.83,72.02,17959.15,112.64,186.88,181.07,87.38,17181.6,
822.017,4066.58,-42.67,17723.63,-53.25,113.15,101.2,44.37,16913.32,
822.195,4351.25,14.68,18424.04,83.97,137.73,41.81,89.43,16784.3,
822.373,4349.2,98.64,18606.31,108.54,195.07,152.4,111.96,16669.61,
822.551,4228.37,-42.67,19007.71,6.14,76.29,37.72,71,16888.74,
822.729,4154.65,108.88,18938.08,96.25,176.64,86.87,62.8,16999.34,
822.907,4136.21,41.3,19183.84,2.05,166.4,125.78,50.52,16747.44,
823.085,4113.69,88.4,18839.78,6.14,168.45,226.13,132.44,16556.97,
823.262,4158.74,33.11,18419.94,43.01,231.93,133.97,99.67,16511.92,
823.44,4154.65,18.77,17608.95,40.96,98.81,80.72,134.48,16606.13,
823.618,4230.42,-20.14,17438.97,-10.24,141.82,131.92,-49.83,16405.42,
823.796,4214.04,29.01,17221.88,30.72,176.64,111.44,91.48,16174,
823.974,4177.17,31.06,17318.14,59.39,141.82,41.81,66.9,16386.99,
824.152,4158.74,12.63,17297.66,47.1,117.25,86.87,120.15,16290.74,
824.329,4136.21,51.54,17207.55,26.62,147.97,37.72,111.96,16393.14,
824.507,4062.49,47.44,17103.1,38.91,203.26,168.79,95.57,16288.69,
824.685,4183.32,98.64,17514.74,71.68,135.68,119.64,95.57,16198.58,
824.863,4248.85,29.01,17203.45,-8.19,141.82,95.06,97.62,16022.45,
825.04,4171.03,63.83,17733.87,88.06,344.57,97.11,185.68,16141.24,
825.218,4029.72,119.12,17518.84,55.3,707.06,158.55,292.18,15934.39,
825.396,4050.2,29.01,18036.97,100.35,1462.76,74.58,509.26,16024.5,
825.574,4152.6,-16.04,17707.25,32.77,2652.63,150.36,822.6,15881.14,
825.751,4054.3,29.01,17735.92,79.87,3787.21,168.79,1137.99,15877.05,
825.929,4320.53,33.11,17348.86,131.07,4915.64,156.5,1541.44,15989.69,
826.107,3996.95,-30.38,17379.57,-2.05,6031.78,-7.34,1668.41,15479.74,
826.284,3857.69,74.07,17453.3,102.4,7143.83,101.2,2127.16,15489.98,
826.462,4078.87,33.11,17871.09,-22.53,7932.29,103.25,2317.62,15756.22,
826.639,3898.65,-30.38,17948.91,14.34,8147.33,47.96,2475.31,15862.71,
826.817,3964.18,-50.86,17500.4,14.34,7836.04,7,2313.52,15516.61,
826.994,3966.23,-20.14,17529.08,-20.48,6654.36,133.97,2155.83,15432.64,
827.172,4019.48,-1.71,17199.35,-38.91,5708.2,58.2,1826.11,15532.99,
827.349,4199.7,143.7,17131.77,98.3,5265.84,203.6,1887.54,15639.48,
827.527,4128.02,4.44,17361.14,83.97,4897.21,129.88,1666.36,15594.43,
827.704,4136.21,24.92,17250.55,38.91,4450.75,181.07,1578.3,15340.48,
827.882,4068.63,22.87,17248.5,86.01,4460.99,138.07,1606.97,15616.96,
828.059,3945.75,-36.52,16736.51,18.43,4104.64,107.35,1453.38,15350.72,
828.237,3851.55,-5.8,16834.82,30.72,3979.72,97.11,1402.18,15352.77,
828.414,3947.8,96.6,16642.31,61.44,3893.7,219.99,1520.96,15285.19,
828.591,3771.68,-38.57,16138.51,-98.3,3721.67,-83.11,1326.4,15025.09,
828.769,3876.12,14.68,16447.75,6.14,3615.18,66.39,1264.96,15168.45,
828.946,3837.21,10.58,16742.66,-2.05,3412.43,45.91,1336.64,15133.64,
829.124,3824.92,141.65,16713.98,110.59,3463.63,88.92,1283.39,15223.75,
829.301,4039.96,47.44,16693.51,143.36,3252.69,172.88,1226.05,15176.64,
829.478,3919.13,-52.91,16802.05,-2.05,2781.65,45.91,961.86,14986.18,
829.655,3939.61,104.79,16910.59,116.73,2279.9,111.44,937.29,15057.86,
829.833,3960.09,2.39,16566.53,77.82,1747.43,105.3,683.34,14662.6,
830.01,3716.38,-114.34,16509.19,-94.21,1165.81,-33.96,398.67,14885.83,
830.187,3941.66,57.68,16695.55,-18.43,1042.93,86.87,384.34,14795.72,
830.364,3941.66,-11.95,16720.13,16.38,649.72,72.53,294.22,14752.71,
830.542,3917.08,39.25,16656.64,71.68,457.21,111.44,175.44,14726.09,
830.719,4027.67,69.97,17170.68,104.45,408.06,179.03,267.6,14765,
830.896,3798.3,-7.85,16607.49,36.86,274.94,172.88,210.26,14545.87,
831.073,3917.08,80.21,16808.19,10.24,231.93,125.78,101.72,14509.01,
831.25,3820.83,-7.85,16269.58,92.16,315.9,95.06,126.29,14494.67,
831.427,3867.93,106.84,16466.18,133.12,244.22,166.74,34.13,14496.72,
831.604,3806.49,47.44,15790.35,6.14,168.45,88.92,109.91,14375.89,
831.782,3898.65,-42.67,15530.26,10.24,150.01,-38.06,56.66,14418.89,
831.959,3892.51,82.26,15651.09,51.2,184.83,84.82,152.92,14216.15,
832.136,3783.96,55.64,15304.98,61.44,76.29,127.83,101.72,14199.76,
832.313,3945.75,-11.95,15087.9,32.77,174.59,78.68,154.96,14226.39,
832.49,3810.59,33.11,15327.51,-10.24,88.57,21.33,21.85,14183.38,
832.667,3786.01,78.16,15366.42,106.49,109.05,41.81,142.68,14144.47,
832.844,3697.95,20.82,15030.55,-6.14,170.49,72.53,-17.07,14318.54,
833.021,3693.85,67.92,15276.31,165.89,211.45,148.31,220.5,14095.32,
833.198,3794.2,22.87,14934.3,92.16,84.48,93.01,13.65,14091.22,
833.374,3818.78,-48.81,15005.98,67.58,168.45,25.43,152.92,13921.24,
833.551,3747.1,-5.8,15034.65,53.25,18.94,64.34,71,14144.47,
833.728,3581.21,-13.99,14795.04,51.2,84.48,13.14,-23.21,13722.59,
833.905,3595.55,69.97,15255.83,-14.34,227.84,115.54,124.24,13935.57,
834.082,3439.9,-106.15,15311.13,-63.49,-40.45,-140.46,-58.03,13456.35,
834.259,3605.79,10.58,15581.46,26.62,145.92,17.24,11.61,13728.73,
834.436,3679.52,123.22,15503.64,92.16,166.4,133.97,130.39,13675.48,
834.612,3644.7,-16.04,15685.9,-10.24,43.52,31.57,19.8,13442.01,
834.789,3550.5,24.92,15800.59,34.82,139.77,146.26,118.1,13628.38,
834.966,3679.52,33.11,16007.44,14.34,23.04,101.2,42.32,13734.87,
835.143,3679.52,69.97,15782.16,-20.48,104.96,76.63,68.95,13464.54,
835.319,3589.41,-34.47,16101.64,-77.82,-36.35,35.67,3.41,13335.52,
835.496,3786.01,31.06,15866.13,12.29,115.2,107.35,75.09,13329.38,
835.673,3740.96,106.84,16224.52,88.06,90.62,146.26,23.89,13525.98,
835.85,3796.25,45.4,15450.39,77.82,184.83,101.2,142.68,13243.36,
836.026,3591.45,94.55,15788.3,0,47.62,138.07,183.63,13216.74,
836.203,3751.2,94.55,15575.31,73.73,123.39,189.27,99.67,13102.05,
836.38,3470.62,45.4,15345.94,-8.19,37.38,-5.29,-25.26,13134.82,
836.556,3560.73,20.82,15325.46,-22.53,76.29,-5.29,-33.45,13218.78,
836.733,3564.83,-28.33,14989.6,-63.49,84.48,4.95,-33.45,13132.77,
836.909,3640.61,108.88,15008.03,116.73,215.55,164.69,169.3,13093.86,
837.086,3538.21,-24.23,14866.72,-22.53,49.66,99.16,15.7,12932.07,
837.262,3431.71,-85.67,14694.69,-18.43,-3.58,-7.34,-17.07,13026.28,
837.439,3609.89,-3.75,15053.08,8.19,113.15,82.77,107.86,13003.75,
837.616,3505.44,-85.67,15178.01,-53.25,57.86,62.29,-43.69,12919.78,
837.792,3597.6,-48.81,15216.92,18.43,135.68,62.29,79.19,12780.52,
837.968,3552.54,-7.85,15268.12,10.24,143.87,39.76,97.62,13040.61,
838.145,3536.16,-147.11,15515.92,-81.92,-11.78,-7.34,-27.31,12989.41,
838.321,3550.5,26.96,14962.97,30.72,125.44,88.92,62.8,12598.25,
838.498,3501.34,88.4,15003.93,22.53,129.53,131.92,68.95,12706.79,
838.674,3583.26,59.73,15012.12,51.2,150.01,35.67,93.52,12633.07,
838.851,3562.78,45.4,14815.52,10.24,211.45,88.92,154.96,12768.23,
839.027,3499.3,2.39,14522.66,100.35,127.49,113.49,-17.07,12643.31,
839.203,3552.54,26.96,14698.78,110.59,92.67,82.77,95.57,12671.98,
839.38,3542.3,51.54,14868.77,34.82,332.28,66.39,169.3,12624.87,
839.556,3468.58,-7.85,14647.58,71.68,731.64,4.95,263.51,12538.86,
839.732,3374.37,65.88,14602.53,90.11,1808.87,41.81,685.39,12618.73,
839.909,3378.47,61.78,14471.46,32.77,3092.94,45.91,1207.62,12415.98,
840.085,3364.13,47.44,14219.56,32.77,4407.74,82.77,1547.58,12600.3,
840.261,3411.23,-34.47,14518.56,-30.72,5857.7,56.15,1727.8,12391.41,
840.437,3267.88,-16.04,14555.43,47.1,6932.89,54.1,2190.64,12483.56,
840.614,3400.99,-102.06,14917.92,18.43,8397.18,27.48,2460.98,12385.26,
840.79,3333.41,168.27,14723.36,98.3,8814.97,144.21,2798.89,12237.81,
840.966,3353.89,74.07,14788.89,65.54,9193.84,125.78,2831.66,12411.89,
841.142,3378.47,69.97,14301.48,38.91,9140.6,29.52,3159.33,12057.59,
841.318,3405.09,-20.14,14610.72,57.34,9492.85,29.52,3247.4,12309.49,
841.494,3431.71,-83.63,14500.13,47.1,9976.17,29.52,3480.86,12014.58,
841.671,3423.52,24.92,14565.67,124.93,11905.35,111.44,3996.95,12237.81,
841.847,3357.99,-48.81,14262.57,26.62,13715.76,-36.01,4392.21,12219.38,
842.023,3276.07,10.58,13951.28,-18.43,15001.88,31.57,4707.6,11903.99,
842.199,3577.12,22.87,14059.82,24.58,17053.95,138.07,5383.43,12051.44,
842.375,3431.71,135.51,14006.57,43.01,18495.72,119.64,5819.64,12045.3,
842.551,3351.84,-85.67,13963.56,-59.39,18567.4,-138.41,5690.62,12116.98,
842.727,3386.66,-40.62,14055.72,-104.45,18192.62,-7.34,6114.55,11891.7,
842.903,3425.57,41.3,14291.24,217.08,16335.11,152.4,5672.19,12022.77,
843.079,3288.36,-73.39,14631.2,-145.41,14596.39,-42.15,5078.28,11828.21,
843.255,3450.14,125.27,14592.29,81.92,13437.23,142.16,4707.6,12131.31,
843.431,3175.72,-11.95,14272.81,81.92,12874.04,45.91,4691.21,11990,
843.607,3130.66,-13.99,14106.92,59.39,12175.69,76.63,4515.09,11645.94,
843.783,3104.04,-81.58,13717.81,-83.97,11972.94,-81.07,4304.15,11641.85,
843.959,3077.41,16.73,13187.38,79.87,11520.34,68.44,4338.96,11654.14,
844.134,3173.67,-89.77,13252.92,-59.39,10910.04,21.33,3841.31,11609.08,
844.31,3282.21,47.44,13527.35,63.49,10180.96,148.31,3898.65,11574.27,
844.486,3188,-59.05,13494.58,55.3,8966.52,-9.39,3222.82,11435,
844.662,3200.29,-61.1,13762.86,-30.72,8374.66,-42.15,3046.69,11553.79,
844.838,3163.43,29.01,13955.37,-18.43,7846.28,-5.29,2970.92,11541.5,
