# CheminTotalEnMicrons	Intensite
-1.974584555229714766e+00	1.039034780843284622e+01
-1.935483870967740216e+00	1.055055046857540013e+01
-1.896383186705765667e+00	1.048203603901933612e+01
-1.857282502443791117e+00	1.041716914417476936e+01
-1.818181818181816567e+00	1.042817553309559919e+01
-1.779081133919842017e+00	1.020935710396036278e+01
-1.739980449657867467e+00	9.987324451327012298e+00
-1.700879765395892917e+00	9.848324556712231725e+00
-1.661779081133918368e+00	9.690577179894438231e+00
-1.622678396871943818e+00	9.611582513999302080e+00
-1.583577712609969268e+00	9.467158080603699233e+00
-1.544477028347994718e+00	9.601622808546972365e+00
-1.505376344086020168e+00	9.723797917774515298e+00
-1.466275659824045619e+00	9.767068748419902136e+00
-1.427174975562071069e+00	9.900054002181912338e+00
-1.388074291300096519e+00	1.015796837504388428e+01
-1.348973607038121969e+00	1.043376866352167198e+01
-1.309872922776147419e+00	1.040646783249218998e+01
-1.270772238514172869e+00	1.046638725278916837e+01
-1.231671554252198320e+00	1.038657508302426535e+01
-1.192570869990223770e+00	1.037635005105652297e+01
-1.153470185728249220e+00	1.017361915596635136e+01
-1.114369501466274670e+00	9.969188099915786694e+00
-1.075268817204300120e+00	9.850165735142546453e+00
-1.036168132942325570e+00	9.735702577746801367e+00
-9.970674486803510206e-01	9.519709270998355066e+00
-9.579667644183764708e-01	9.425577073056048860e+00
-9.188660801564019209e-01	9.523891695466943474e+00
-8.797653958944273711e-01	9.606099280605505442e+00
-8.406647116324528213e-01	9.853086040001377555e+00
-8.015640273704782715e-01	9.902658890385053425e+00
-7.624633431085037216e-01	1.013413459636855407e+01
-7.233626588465291718e-01	1.037994581608806577e+01
-6.842619745845546220e-01	1.052013908135277553e+01
-6.451612903225800721e-01	1.051054235820010518e+01
-6.060606060606055223e-01	1.048448240819638499e+01
-5.669599217986309725e-01	1.041614082801023144e+01
-5.278592375366564227e-01	1.031526172969620703e+01
-4.887585532746818728e-01	1.014490812978955425e+01
-4.496578690127073230e-01	9.881997240479055478e+00
-4.105571847507327732e-01	9.731510962035624601e+00
-3.714565004887582234e-01	9.534020741395357490e+00
-3.323558162267836735e-01	9.522642359915744592e+00
-2.932551319648091237e-01	9.540847745158508530e+00
-2.541544477028345739e-01	9.631304021642952407e+00
-2.150537634408600240e-01	9.718621507552418493e+00
-1.759530791788854742e-01	9.880980868392313710e+00
-1.368523949169109244e-01	1.012922123380157124e+01
-9.775171065493637457e-02	1.029260944700454949e+01
-5.865102639296182474e-02	1.046011168910075639e+01
-1.955034213098727491e-02	1.054363077048372155e+01
1.955034213098727491e-02	1.047530299235935836e+01
5.865102639296182474e-02	1.031760483917125804e+01
9.775171065493637457e-02	1.035484429777642568e+01
1.368523949169109244e-01	1.007955179866710438e+01
1.759530791788854742e-01	9.957016642438139442e+00
2.150537634408600240e-01	9.781548105367336987e+00
2.541544477028345739e-01	9.639569361988023388e+00
2.932551319648091237e-01	9.557613883841266755e+00
3.323558162267836735e-01	9.520875850583202293e+00
3.714565004887582234e-01	9.539256857486728691e+00
4.105571847507327732e-01	9.708629638635306591e+00
4.496578690127073230e-01	9.886853670801738048e+00
4.887585532746818728e-01	1.001041915271537341e+01
5.278592375366564227e-01	1.016167196608450496e+01
5.669599217986309725e-01	1.048600443572421703e+01
6.060606060606055223e-01	1.057167076135582207e+01
6.451612903225800721e-01	1.047304627564818880e+01
6.842619745845546220e-01	1.036493560419515347e+01
7.233626588465291718e-01	1.037751142386907155e+01
7.624633431085037216e-01	1.021607763785785039e+01
8.015640273704782715e-01	9.942012665555600037e+00
8.406647116324528213e-01	9.748262380281941475e+00
8.797653958944273711e-01	9.670865989676354246e+00
9.188660801564019209e-01	9.447727494356120914e+00
9.579667644183764708e-01	9.424612371123735954e+00
9.970674486803510206e-01	9.625569885066228792e+00
1.036168132942325570e+00	9.629850993558939365e+00
1.075268817204300120e+00	9.773155097590477070e+00
1.114369501466274670e+00	1.003299908940256557e+01
1.153470185728249220e+00	1.022688951810656555e+01
1.192570869990223770e+00	1.030299043710653528e+01
1.231671554252198320e+00	1.039824177118452475e+01
1.270772238514172869e+00	1.049001773683463057e+01
1.309872922776147419e+00	1.049988054964258666e+01
1.348973607038121969e+00	1.035295593217511723e+01
1.388074291300096519e+00	1.017560715515795167e+01
1.427174975562071069e+00	9.924533052961514557e+00
1.466275659824045619e+00	9.852835492367358228e+00
1.505376344086020168e+00	9.546009646053702724e+00
1.544477028347994718e+00	9.531106705990424643e+00
1.583577712609969268e+00	9.461433041045832937e+00
1.622678396871943818e+00	9.556039200596854855e+00
1.661779081133918368e+00	9.597558641281240810e+00
1.700879765395892917e+00	9.890769089667022840e+00
1.739980449657867467e+00	1.007275229298567965e+01
